sumo_id,from,to,priority,type,speed,lanes,allow,disallow,has_traffic_light,type_clean,length,bearing,start_x,start_y,end_x,end_y
101767908#1,1174895853,1174991677,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,31.4608775127209,297.3585474111643,1801.53,1831.19,1774.57,1845.14
101767911,1174895929,1174895898,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,136.97357943130768,101.3305432895354,2154.07,1717.45,2250.29,1698.17
101767915#0,1174895797,1174895929,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,24.100518444999448,27.17409498940515,2146.0,1701.73,2154.07,1717.45
101767915#1,1174895929,1174895797,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,29.634389925908845,207.17409498940515,2154.07,1717.45,2146.0,1701.73
101767922,1174895832,1174991666,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,154.09040573541716,23.95215481167247,1918.21,1670.64,1977.63,1804.4
101767927,1174895895,1174895726,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,152.92734177793153,261.37310395910345,1927.4,1864.77,1842.9,1851.95
101784498,1174895853,1174895726,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,46.33859409297804,63.35191151944605,1801.53,1831.19,1842.9,1851.95
101784499#0,1174895692,1174895762,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,33.621434307848055,116.49572316363924,1767.82,1830.8,1797.59,1815.96
101784499#1,1174895762,1174991666,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,238.61314495073324,93.6738016882141,1797.59,1815.96,1977.63,1804.4
101784793,1174991662,1174991672,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,127.87299697514803,253.3906047879858,1943.35,1994.08,1821.02,1957.59
101786553#1,1175016009,1175016023,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,9.527586263057088,46.40340206739154,2067.05,1803.73,2073.95,1810.3
101786553#2,1175016023,1175009463,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,219.5810303899422,35.13034535695812,2073.95,1810.3,2198.53,1987.36
101786554#0,1175009460,1175009466,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,46.04103425707889,319.3145287768577,2091.17,1593.98,2061.33,1628.69
101786554#1,1175009466,1175016019,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,36.506586040193184,344.2861490261346,2061.33,1628.69,2051.48,1663.7
101786554#2,1175016019,1175009475,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,32.45829632004724,347.34674050099375,2051.48,1663.7,2044.37,1695.37
101786554#3,1175009475,1175009488,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,54.782848462059455,332.405507367728,2044.37,1695.37,2019.58,1742.8
101786554#4,1175009488,1175016009,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,78.50362426437272,37.92182687329307,2019.58,1742.8,2067.05,1803.73
101787489,1843278844,1174807080,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,105.09596758211912,341.9271269957627,2051.7,1925.87,2019.41,2024.82
101787490,1175015999,1175016027,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,72.21375845578511,177.71613507177722,2153.93,1861.58,2156.23,1803.91
101787491#0,1175016019,1175015969,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,25.810199420070326,35.824167689406806,2051.48,1663.7,2066.04,1683.87
101787491#1,1175015969,1175009475,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,28.38047534832101,297.95433731221345,2066.04,1683.87,2044.37,1695.37
101787493,1175015955,1175009466,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,77.42303250028932,98.24666181679663,1989.78,1639.06,2061.33,1628.69
101787495#0,1843278816,1175016027,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,22.421519151815723,224.29268063145554,2171.83,1819.9,2156.23,1803.91
101787495#1,1175016027,1175016023,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,105.55824334777176,274.440770778527,2156.23,1803.91,2073.95,1810.3
101787498,1175015992,1175016009,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,72.72017878446064,111.48954048204644,2000.07,1830.1,2067.05,1803.73
102036177,1174991672,1178035607,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,27.928584848708788,355.9112702494754,1821.02,1957.59,1819.15,1983.75
102037779,1178045775,1178045758,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,36.22069105232408,278.22444958870943,1899.4,2288.29,1863.7,2293.45
102037781,1178045786,1178045782,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,27.541212754706418,131.58516515235954,2143.08,2461.44,2163.68,2443.16
1039894314#0,9575197729,9575197739,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,61.027773107589965,70.8478488950824,3504.56,2791.81,3555.87,2809.63
1039894314#1,9575197739,9575197733,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,61.46021853652626,68.49304308980692,3555.87,2809.63,3613.02,2832.15
1047409997,1173023875,1161513024,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,15.86479568192772,114.02849368337866,2702.16,2833.61,2716.65,2827.15
1047412911,9631288164,9631288166,12,highway.primary,50.004000000000005,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,43.46920749220092,74.16685632004555,3688.64,2865.17,3730.46,2877.03
1047412912#0,9631288172,3017281177,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,76.4522803249175,257.17179641797344,3803.07,2900.74,3728.59,2883.78
1047412912#1,3017281177,9631288173,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,85.02228220579987,250.9944417785256,3728.59,2883.78,3648.43,2856.17
1047412913,9631288172,7814605309,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,46.75618568702998,74.11183421322784,3803.16,2899.14,3848.13,2911.94
1047412914,9631288166,9631288172,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,76.27111779484525,74.2744117604048,3730.46,2877.03,3803.87,2897.7
1047412915,9631288173,9631288164,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,41.01515520955053,73.04517583928026,3649.41,2853.21,3688.64,2865.17
110035897#0,1258043058,1809293932,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,71.4139209118222,271.13132422696265,1069.25,719.64,997.85,721.05
110035897#1,1809293932,1809293930,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,120.44738253433906,270.0095144103266,997.85,721.05,877.41,721.07
110035897#2,1809293930,1809293917,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,182.21995510791487,235.61291888303907,877.41,721.07,743.26,629.26
110035897#3,1809293917,1809293909,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,52.81195010354343,213.96219699884375,743.26,629.26,713.9,585.67
1164653913,10831842158,2873502385,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,27.344204650380856,103.36611803345079,3088.03,2694.87,3114.46,2688.59
1164653914,9357796890,890533919,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,67.74443753459956,355.8552538469257,3117.54,2703.05,3112.65,2770.53
1164659921,4171317849,4171317850,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,26.296435119612514,85.09160376612948,3256.11,2695.13,3282.31,2697.38
1164659923,10831872439,10831872438,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,5.7671266929120435,164.30033145386642,3247.92,2740.07,3249.48,2734.52
1164659926,2873502387,10831872482,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,30.368908064022776,338.41930815177176,3108.7,2804.45,3097.53,2832.69
1164659927#1,890533919,2873502387,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,34.22094279082037,353.35779597956594,3112.65,2770.53,3108.7,2804.45
1164659928,2873502387,890533910,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,27.063076827537788,20.809169417837552,3108.7,2804.45,3118.3,2829.71
1164659929,890533910,10831872482,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,21.757309816473892,278.164857490125,3118.3,2829.71,3097.53,2832.69
1197063689,11107612625,9357796890,12,highway.primary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,5.772010048501298,74.42275373190245,3111.98,2701.5,3117.54,2703.05
1200809291,1171084201,1171084202,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship,0,living_street,41.8767632464592,258.8054478092526,2798.59,2517.17,2757.51,2509.04
1200809292,1171084086,1351126049,12,highway.primary,29.988,2,,tram rail_urban rail rail_electric rail_fast ship,0,primary,54.13056708367654,40.783092311764165,2749.43,2515.05,2784.04,2555.17
120509990,847832020,847832017,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,138.82926281993468,352.2110449552602,2912.91,2295.24,2894.24,2431.73
120509991,847832017,847832016,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,41.726845211170435,15.928024770728598,2894.24,2431.73,2905.43,2470.94
120511142#0,2866251561,1171084434,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,38.771676517787995,162.5137403281592,2739.78,2723.55,2751.43,2686.57
120511142#1,1171084434,1162051790,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,18.227813911711934,164.21004064785632,2751.43,2686.57,2756.39,2669.03
120511142#2,1162051790,171981971,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,42.20148001150827,162.61276605747764,2756.39,2669.03,2769.0,2628.76
120511144#0,171981765,1174807080,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,206.57161457244914,252.6278850175604,2215.96,2086.31,2019.41,2024.82
120511144#1,1174807080,1174985966,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,80.25258251296344,254.70480644294062,2019.41,2024.82,1942.0,2003.65
120511144#2,1174985966,1178035607,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,125.44535348509618,260.79879941782315,1942.0,2003.65,1819.15,1983.75
120511144#3,1178035607,1174807042,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,145.46927822367303,302.50286289304717,1819.15,1983.75,1697.45,2061.29
120511144#4,1174807042,171981665,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,38.42043494529469,307.1085044060263,1697.45,2061.29,1666.81,2084.47
120511145,533971671,171981782,12,highway.primary,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,primary,132.5954426881942,186.10146071281085,2318.7,2300.66,2304.84,2171.0
120511301,847832020,847832024,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,244.85998723385097,101.63606299269816,2912.91,2295.24,3152.51,2245.9
120511302,1351127441,1171034321,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship,0,living_street,31.727264300597685,341.39944039480577,2856.18,2388.65,2846.06,2418.72
120511706,1174770038,1351131445,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship,0,living_street,321.58734176332206,83.34691762731961,2721.33,1771.55,3037.08,1808.38
120511930,890533931,171982040,11,highway.secondary,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,85.99039845766433,172.25645208355866,2960.11,2742.48,2971.69,2657.32
120511932#0,1161457771,1351133106,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,88.5202130545007,229.82087714268465,3021.86,2993.89,2954.94,2937.38
120511932#1,1351133106,4171250143,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,43.81598909074189,237.61204995658454,2954.94,2937.38,2917.94,2913.91
120511932#2,4171250143,1173023823,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,141.58449721527728,237.84447433534098,2917.94,2913.91,2798.08,2838.56
120512822,10831872482,1161457723,3,highway.residential,29.988,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,136.6510477484462,329.0839578736834,3097.53,2832.69,3031.93,2942.23
120512823#0,1173126245,5518678801,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,141.02858997708861,213.18982740158515,3512.33,3326.37,3437.38,3211.79
120512823#1,5518678801,1173060728,3,highway.residential,50.004000000000005,1,,tram rail_urban rail rail_electric rail_fast ship,0,residential,11.028481309772395,227.64593270392197,3437.38,3211.79,3429.23,3204.36
120829754,1161680892,1353867616,2,highway.living_street,10.008,1,,tram rail_urban rail rail_electric rail_fast ship,0,living_street,178.79408215614578,340.9384258267919,2449.7,2622.98,2391.53,2791.33
128212074,1417343739,1417522320,14,highway.motorway,129.996,4,private emergency authority army vip passenger hov taxi bus coach delivery truck trailer motorcycle evehicle custom1 custom2,,0,motorway,837.6073877574801,72.39410504781063,3396.28,1222.51,4193.71,1475.56
128212082#0,12216695771,1504407456,11,highway.secondary,79.992,1,,tram rail_urban rail rail_electric rail_fast ship,0,secondary,1610.1701707897678,300.2942973256831,5456.73,0.0,4066.55,812.17
